Season,Rank,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Honors,Contract Age,CY Flag,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Avg. Value
2022,169.0,Cedi Osman,27.0,CLE,SF,77.0,2.0,1548.0,239.0,530.0,0.451,116.0,312.0,0.372,123.0,218.0,0.564,0.56,75.0,108.0,0.694,25.0,151.0,176.0,115.0,35.0,11.0,52.0,122.0,669.0,0.0,,3,0,12.0,0.579,0.589,0.204,1.9,11.5,6.7,10.6,1.1,0.7,8.3,18.2,1.4,1.9,3.3,0.103,-0.8,0.2,-0.7,0.5,"$7,779,711"
2022,190.0,Andrew Wiggins,27.0,GSW,SF,37.0,37.0,1190.0,250.0,529.0,0.473,89.0,225.0,0.396,161.0,304.0,0.53,0.557,44.0,72.0,0.611,61.0,125.0,186.0,85.0,45.0,28.0,48.0,107.0,633.0,0.0,,5,1,14.7,0.564,0.425,0.136,5.7,11.3,8.6,10.5,1.8,2.1,7.9,21.5,1.0,1.3,2.3,0.091,-0.1,-0.4,-0.5,0.5,"$29,542,010"
2022,192.0,Draymond Green,32.0,GSW,PF,73.0,73.0,2297.0,250.0,474.0,0.527,40.0,131.0,0.305,210.0,343.0,0.612,0.57,77.0,108.0,0.713,66.0,459.0,525.0,500.0,74.0,60.0,204.0,229.0,617.0,0.0,"DPOY-4,DEF2",3,0,12.2,0.592,0.276,0.228,3.2,21.6,12.6,27.8,1.5,2.3,28.1,13.2,1.6,3.1,4.7,0.098,-1.8,2.6,0.8,1.6,"$24,916,591"
2022,199.0,Karl-Anthony Towns,27.0,MIN,PF,29.0,29.0,957.0,212.0,428.0,0.495,60.0,164.0,0.366,152.0,264.0,0.576,0.565,118.0,135.0,0.874,48.0,188.0,236.0,140.0,20.0,17.0,86.0,111.0,602.0,0.0,,4,0,18.8,0.618,0.383,0.315,5.7,21.6,13.8,22.0,1.0,1.5,15.0,25.6,1.5,1.1,2.7,0.133,2.1,0.9,3.0,1.2,"$31,650,600"
2022,225.0,Kevin Love,34.0,2TM,PF,62.0,20.0,1240.0,165.0,424.0,0.389,99.0,296.0,0.334,66.0,128.0,0.516,0.506,80.0,91.0,0.879,59.0,340.0,399.0,116.0,16.0,12.0,70.0,97.0,509.0,0.0,,4,1,13.1,0.548,0.698,0.215,5.5,32.6,18.9,13.2,0.6,0.9,13.1,19.2,0.6,2.0,2.6,0.099,0.2,0.4,0.6,0.8,"$30,100,543"
2022,225.0,Kevin Love,34.0,CLE,PF,41.0,3.0,821.0,111.0,285.0,0.389,69.0,195.0,0.354,42.0,90.0,0.467,0.511,56.0,63.0,0.889,42.0,238.0,280.0,76.0,7.0,7.0,47.0,65.0,347.0,0.0,,4,1,13.6,0.555,0.684,0.221,6.0,34.2,20.1,12.8,0.4,0.8,13.1,19.6,0.5,1.4,1.9,0.112,0.8,0.6,1.4,0.7,"$30,100,543"
2022,225.0,Kevin Love,34.0,MIA,PF,21.0,17.0,419.0,54.0,139.0,0.388,30.0,101.0,0.297,24.0,38.0,0.632,0.496,24.0,28.0,0.857,17.0,102.0,119.0,40.0,9.0,5.0,23.0,32.0,162.0,0.0,,4,1,12.3,0.535,0.727,0.201,4.6,29.6,16.6,14.0,1.1,1.2,13.2,18.5,0.1,0.6,0.7,0.075,-1.0,-0.1,-1.1,0.1,"$30,100,543"
2022,227.0,Dwight Powell,31.0,DAL,C,76.0,64.0,1458.0,197.0,269.0,0.732,0.0,5.0,0.0,197.0,264.0,0.746,0.732,112.0,168.0,0.667,149.0,165.0,314.0,69.0,48.0,26.0,65.0,209.0,506.0,0.0,,3,1,15.5,0.738,0.019,0.625,11.8,13.3,12.5,6.9,1.6,1.6,15.9,12.6,3.8,1.3,5.1,0.168,-1.2,0.0,-1.2,0.3,"$11,080,125"
2022,247.0,Larry Nance Jr.,30.0,NOP,C,65.0,1.0,1381.0,186.0,305.0,0.61,14.0,42.0,0.333,172.0,263.0,0.654,0.633,55.0,79.0,0.696,106.0,248.0,354.0,119.0,56.0,37.0,42.0,133.0,441.0,0.0,,4,1,16.0,0.649,0.138,0.259,8.7,20.3,14.5,11.7,2.0,2.6,11.0,11.9,2.8,2.1,4.9,0.171,0.0,2.0,2.0,1.4,"$11,200,000"
2022,266.0,John Wall,32.0,LAC,PG,34.0,3.0,755.0,138.0,338.0,0.408,33.0,109.0,0.303,105.0,229.0,0.459,0.457,77.0,113.0,0.681,14.0,78.0,92.0,178.0,27.0,12.0,80.0,59.0,386.0,0.0,,4,1,13.6,0.498,0.322,0.334,2.1,11.4,6.8,35.3,1.8,1.4,17.1,27.0,-0.4,0.7,0.3,0.02,-0.8,-0.4,-1.2,0.1,"$42,782,880"
2022,303.0,Ben Simmons,26.0,BRK,PG,42.0,33.0,1105.0,133.0,235.0,0.566,0.0,2.0,0.0,133.0,233.0,0.571,0.566,25.0,57.0,0.439,40.0,223.0,263.0,256.0,54.0,24.0,97.0,139.0,291.0,1.0,,3,0,13.4,0.559,0.009,0.243,4.2,22.2,13.4,31.3,2.4,1.9,27.2,14.3,0.5,1.7,2.2,0.097,-2.2,2.6,0.4,0.7,"$35,448,672"
2023,13.0,Devin Booker,27.0,PHO,PG,68.0,68.0,2447.0,642.0,1305.0,0.492,152.0,418.0,0.364,490.0,887.0,0.552,0.55,405.0,457.0,0.886,56.0,252.0,308.0,472.0,61.0,28.0,178.0,206.0,1841.0,0.0,"AS,NBA3",5,1,21.9,0.611,0.32,0.35,2.7,11.1,7.1,31.2,1.2,1.0,10.6,29.8,7.2,2.0,9.2,0.181,4.0,-1.0,3.0,3.1,"$31,650,600"
2023,18.0,Dejounte Murray,27.0,ATL,SG,78.0,78.0,2783.0,672.0,1463.0,0.459,201.0,554.0,0.363,471.0,909.0,0.518,0.528,208.0,262.0,0.794,62.0,354.0,416.0,502.0,111.0,24.0,201.0,138.0,1753.0,1.0,,4,1,17.7,0.555,0.379,0.179,2.3,14.4,8.1,27.9,1.9,0.8,11.3,26.6,3.3,1.6,4.9,0.084,2.3,-0.6,1.7,2.6,"$16,000,000"
2023,19.0,Pascal Siakam,29.0,2TM,PF,80.0,80.0,2657.0,681.0,1271.0,0.536,85.0,246.0,0.346,596.0,1025.0,0.581,0.569,290.0,396.0,0.732,139.0,426.0,565.0,342.0,63.0,25.0,141.0,193.0,1737.0,1.0,,4,1,19.7,0.601,0.194,0.312,5.8,18.1,11.9,19.4,1.1,0.8,8.9,25.3,5.4,1.5,6.9,0.124,2.6,-0.7,1.9,2.7,"$34,226,304"
2023,19.0,Pascal Siakam,29.0,TOR,PF,39.0,39.0,1354.0,325.0,623.0,0.522,46.0,145.0,0.317,279.0,478.0,0.584,0.559,169.0,223.0,0.758,54.0,192.0,246.0,190.0,32.0,10.0,83.0,87.0,865.0,0.0,,4,1,18.8,0.6,0.233,0.358,4.3,15.9,10.0,22.1,1.1,0.7,10.3,25.3,2.4,0.6,3.0,0.106,2.2,-0.8,1.4,1.2,"$34,226,304"
2023,19.0,Pascal Siakam,29.0,IND,PF,41.0,41.0,1303.0,356.0,648.0,0.549,39.0,101.0,0.386,317.0,547.0,0.58,0.579,121.0,173.0,0.699,85.0,234.0,319.0,152.0,31.0,15.0,58.0,106.0,872.0,1.0,,4,1,20.7,0.602,0.156,0.267,7.4,20.3,13.9,16.5,1.1,0.9,7.4,25.2,3.0,0.9,3.9,0.143,3.0,-0.5,2.5,1.5,"$34,226,304"
2023,22.0,Jaylen Brown,27.0,BOS,SF,70.0,70.0,2343.0,627.0,1256.0,0.499,145.0,410.0,0.354,482.0,846.0,0.57,0.557,211.0,300.0,0.703,84.0,303.0,387.0,249.0,83.0,37.0,166.0,185.0,1610.0,1.0,AS,4,1,18.6,0.58,0.326,0.239,4.0,13.4,8.9,16.6,1.8,1.4,10.7,28.9,2.7,3.2,5.9,0.121,0.9,-0.1,0.7,1.6,"$26,583,334"
2023,26.0,Domantas Sabonis,27.0,SAC,C,82.0,82.0,2928.0,634.0,1068.0,0.594,33.0,87.0,0.379,601.0,981.0,0.613,0.609,292.0,415.0,0.704,294.0,826.0,1120.0,673.0,74.0,48.0,272.0,250.0,1593.0,26.0,"MVP-8,DPOY-10,NBA3",4,1,23.2,0.637,0.081,0.389,11.0,32.3,21.4,33.9,1.2,1.5,17.9,22.2,8.6,4.0,12.6,0.206,4.0,2.4,6.5,6.2,"$18,725,000"
2023,49.0,Karl-Anthony Towns,28.0,MIN,PF,62.0,62.0,2026.0,479.0,951.0,0.504,136.0,327.0,0.416,343.0,624.0,0.55,0.575,255.0,292.0,0.873,94.0,421.0,515.0,189.0,43.0,41.0,177.0,204.0,1349.0,0.0,AS,5,1,18.8,0.625,0.344,0.307,5.5,22.6,14.4,15.1,1.0,1.8,14.1,27.4,2.6,3.6,6.3,0.148,1.6,0.9,2.5,2.3,"$31,650,600"
2023,62.0,Jamal Murray,26.0,DEN,PG,59.0,59.0,1861.0,474.0,986.0,0.481,145.0,341.0,0.425,329.0,645.0,0.51,0.554,157.0,184.0,0.853,42.0,200.0,242.0,384.0,57.0,39.0,125.0,104.0,1250.0,0.0,,4,0,20.7,0.586,0.346,0.187,2.6,11.6,7.2,31.2,1.5,1.8,10.5,27.9,3.8,2.1,5.9,0.153,4.5,-0.4,4.1,2.9,"$31,650,600"
2023,94.0,Buddy Hield,31.0,2TM,SF,84.0,42.0,2160.0,371.0,850.0,0.436,219.0,568.0,0.386,152.0,282.0,0.539,0.565,52.0,59.0,0.881,61.0,208.0,269.0,236.0,70.0,42.0,103.0,169.0,1013.0,0.0,,4,1,13.3,0.578,0.668,0.069,3.1,10.9,7.0,14.5,1.6,1.6,10.5,19.2,1.9,1.6,3.5,0.077,1.0,-0.6,0.4,1.3,"$23,500,000"
2023,94.0,Buddy Hield,31.0,IND,SF,52.0,28.0,1336.0,229.0,517.0,0.443,137.0,357.0,0.384,92.0,160.0,0.575,0.575,28.0,33.0,0.848,34.0,133.0,167.0,139.0,43.0,31.0,62.0,103.0,623.0,0.0,,4,1,13.1,0.586,0.691,0.064,2.9,11.3,7.1,12.9,1.5,1.8,10.4,18.6,1.2,0.8,2.0,0.07,1.0,-0.8,0.2,0.7,"$23,500,000"
2023,94.0,Buddy Hield,31.0,PHI,SG,32.0,14.0,824.0,142.0,333.0,0.426,82.0,211.0,0.389,60.0,122.0,0.492,0.55,24.0,26.0,0.923,27.0,75.0,102.0,97.0,27.0,11.0,41.0,66.0,390.0,0.0,,4,1,13.6,0.566,0.634,0.078,3.6,10.2,6.8,17.1,1.6,1.2,10.6,20.2,0.7,0.8,1.5,0.088,1.0,-0.3,0.8,0.6,"$23,500,000"
2023,155.0,Eric Gordon,35.0,PHO,SG,68.0,24.0,1893.0,274.0,618.0,0.443,150.0,397.0,0.378,124.0,221.0,0.561,0.565,51.0,64.0,0.797,16.0,106.0,122.0,139.0,66.0,30.0,73.0,79.0,749.0,0.0,,4,1,10.8,0.58,0.642,0.104,1.0,6.0,3.6,10.0,1.7,1.4,10.2,16.5,1.0,1.5,2.5,0.063,-1.3,-0.5,-1.7,0.1,"$18,893,589"
2023,181.0,Royce O'Neale,30.0,2TM,SF,79.0,14.0,1954.0,214.0,539.0,0.397,156.0,422.0,0.37,58.0,117.0,0.496,0.542,24.0,35.0,0.686,60.0,317.0,377.0,219.0,59.0,44.0,73.0,174.0,608.0,0.0,,4,1,11.1,0.548,0.783,0.065,3.4,17.9,10.7,15.0,1.5,2.0,11.6,13.9,1.3,2.1,3.4,0.085,-1.0,1.0,0.0,1.0,"$9,000,000"
2023,181.0,Royce O'Neale,30.0,BRK,SF,49.0,6.0,1202.0,126.0,325.0,0.388,97.0,265.0,0.366,29.0,60.0,0.483,0.537,15.0,22.0,0.682,38.0,183.0,221.0,137.0,32.0,29.0,51.0,120.0,364.0,0.0,,4,1,10.4,0.544,0.815,0.068,3.4,17.1,10.1,15.5,1.3,2.2,13.2,13.9,0.6,1.2,1.8,0.07,-1.6,0.8,-0.7,0.4,"$9,000,000"
2023,181.0,Royce O'Neale,30.0,PHO,SF,30.0,8.0,752.0,88.0,214.0,0.411,59.0,157.0,0.376,29.0,57.0,0.509,0.549,9.0,13.0,0.692,22.0,134.0,156.0,82.0,27.0,15.0,22.0,54.0,244.0,0.0,,4,1,12.3,0.555,0.734,0.061,3.5,19.2,11.7,14.3,1.8,1.8,9.1,13.9,0.8,0.9,1.7,0.108,-0.2,1.4,1.3,0.6,"$9,000,000"
2023,224.0,Cedi Osman,28.0,SAS,SF,72.0,3.0,1269.0,184.0,384.0,0.479,86.0,221.0,0.389,98.0,163.0,0.601,0.591,35.0,52.0,0.673,25.0,155.0,180.0,119.0,36.0,11.0,47.0,107.0,489.0,0.0,,4,1,11.2,0.601,0.576,0.135,2.1,13.3,7.7,13.0,1.3,0.7,10.4,15.1,1.0,0.9,1.9,0.071,-1.7,-0.3,-2.1,0.0,"$7,779,711"
2023,230.0,Draymond Green,33.0,GSW,PF,55.0,52.0,1490.0,185.0,372.0,0.497,51.0,129.0,0.395,134.0,243.0,0.551,0.566,54.0,74.0,0.73,76.0,322.0,398.0,332.0,55.0,47.0,135.0,166.0,475.0,1.0,,4,1,14.5,0.587,0.347,0.199,5.6,23.0,14.4,28.6,1.8,2.9,25.0,15.3,1.4,2.2,3.6,0.116,-0.6,3.0,2.4,1.6,"$24,916,591"
2023,412.0,Ben Simmons,27.0,BRK,PG,15.0,12.0,359.0,43.0,74.0,0.581,0.0,0.0,,43.0,74.0,0.581,0.581,6.0,15.0,0.4,31.0,88.0,119.0,86.0,12.0,9.0,27.0,36.0,92.0,0.0,,4,0,16.3,0.571,0.0,0.203,9.2,27.6,18.1,33.2,1.7,2.3,25.1,13.0,0.5,0.5,1.0,0.133,-0.5,2.9,2.4,0.4,"$35,448,672"
2024,31.0,Jamal Murray,27.0,DEN,PG,67.0,67.0,2418.0,531.0,1121.0,0.474,156.0,397.0,0.393,375.0,724.0,0.518,0.543,218.0,246.0,0.886,45.0,216.0,261.0,403.0,91.0,33.0,138.0,128.0,1436.0,0.0,,5,1,17.8,0.584,0.354,0.219,2.2,9.3,5.9,23.2,1.8,1.2,10.1,24.0,4.6,1.6,6.2,0.123,1.8,-1.0,0.8,1.7,"$31,650,600"
2024,331.0,Ben Simmons,28.0,2TM,PG,51.0,24.0,1120.0,116.0,223.0,0.52,0.0,0.0,,116.0,223.0,0.52,0.52,24.0,33.0,0.727,47.0,194.0,241.0,285.0,38.0,23.0,102.0,107.0,256.0,0.0,,5,1,12.4,0.539,0.0,0.148,4.6,20.3,12.2,37.0,1.7,2.0,30.0,13.2,0.5,1.3,1.8,0.078,-2.3,1.8,-0.5,0.4,"$35,448,672"
2024,331.0,Ben Simmons,28.0,BRK,PG,33.0,24.0,825.0,93.0,170.0,0.547,0.0,0.0,,93.0,170.0,0.547,0.547,18.0,26.0,0.692,30.0,142.0,172.0,229.0,26.0,16.0,88.0,81.0,204.0,0.0,,5,1,12.6,0.562,0.0,0.153,3.9,20.5,11.8,41.6,1.6,1.9,32.7,14.3,0.3,0.9,1.1,0.065,-2.4,1.4,-1.0,0.2,"$35,448,672"
2024,331.0,Ben Simmons,28.0,LAC,PG,18.0,0.0,295.0,23.0,53.0,0.434,0.0,0.0,,23.0,53.0,0.434,0.434,6.0,7.0,0.857,17.0,52.0,69.0,56.0,12.0,7.0,14.0,26.0,52.0,0.0,,5,1,11.9,0.464,0.0,0.132,6.6,19.7,13.2,24.3,2.0,2.4,20.0,10.4,0.2,0.5,0.7,0.116,-1.9,2.7,0.9,0.2,"$35,448,672"
